,Job_id,Job_title,Employement_num,Employment_per_1000_jobs,Median_hourly_wage,Mean_hourly_wage,Annual_mean_wage,Job_Location,Job_Tax
614,615,"Education and Childcare Administrators, Preschool and Daycare","4,290",0.03,11.62,14.27,"29,680",Georgia,10
615,616,"Education Administrators, Kindergarten through Secondary","63,300",0.449,17.54,20.58,"42,800",Georgia,10
616,617,"Education Administrators, Postsecondary","6,110",0.043,21.62,22.77,"47,350",Georgia,10
617,618,"Education Administrators, All Other","4,070",0.029,22.97,24.62,"51,210",Georgia,10
618,619,Architectural and Engineering Managers,"2,040",0.014,18.03,19.07,"39,660",Georgia,10
619,620,Food Service Managers,"32,490",0.231,14.05,15.21,"31,630",Georgia,10
620,621,Entertainment and Recreation Managers,"24,700",0.175,23.53,27.1,"56,360",Hawaii,11
621,622,Gambling Managers,"4,81,530",3.418,14.22,16.99,"35,350",Hawaii,11
622,623,"Entertainment and Recreation Managers, Except Gambling","2,98,880",2.121,14.27,17.3,"35,980",Hawaii,11
623,624,Lodging Managers,"12,910",0.092,14.41,17.16,"35,700",Hawaii,11
624,625,Medical and Health Services Managers,"2,85,980",2.03,14.26,17.3,"35,990",Hawaii,11
625,626,Natural Sciences Managers,"1,82,640",1.296,14.16,16.5,"34,310",Hawaii,11
626,627,Postmasters and Mail Superintendents,"1,960",0.014,64.78,59.8,"1,24,380",Hawaii,11
627,628,"Property, Real Estate, and Community Association Managers","1,20,540",0.856,14.05,14.65,"30,480",Hawaii,11
628,629,Social and Community Service Managers,"9,560",0.068,11.75,12.09,"25,160",Hawaii,11
629,630,Emergency Management Directors,"50,580",0.359,17.93,20.05,"41,700",Hawaii,11
630,631,Personal Service Managers,"54,100",0.384,14.77,16.68,"34,680",Hawaii,11
631,632,Funeral Home Managers,"20,530",0.146,14,14.44,"30,040",Hawaii,11
632,633,"Personal Service Managers, All Other","33,560",0.238,16.93,18.04,"37,520",Hawaii,11
633,634,"Managers, All Other","30,980",0.22,14.32,15.96,"33,200",Hawaii,11
634,635,Business and Financial Operations Occupations,"10,88,670",7.727,14.2,15.99,"33,260",Hawaii,11
635,636,Accountant,"4,38,520",3.113,13.22,13.31,"27,680",Hawaii,11
636,637,Attorney,"4,85,620",3.447,14.87,18.43,"38,340",Hawaii,11
637,638,Truck Driver,"2,21,600",1.573,19.57,22.05,"45,870",Hawaii,11
638,639,Data Analyst,"2,64,020",1.874,14.27,15.39,"32,020",Hawaii,11
639,640,Management Consultant,"92,500",0.657,15.01,16.81,"34,950",Hawaii,11
640,641,Engineer,"72,030",0.511,14.24,14.8,"30,790",Hawaii,11
641,642,Teacher,"1,32,56,290",94.092,14.71,22.15,"46,080",Hawaii,11
642,643,Psychologist,"13,87,190",9.846,22.52,26.38,"54,880",Hawaii,11
643,644,Stock Broker,"11,43,260",8.115,18.86,22.54,"46,890",Hawaii,11
644,645,Electrician,"2,43,920",1.731,38.31,44.38,"92,320",Hawaii,11
645,646,Pilot,"76,65,410",54.408,13.79,14.45,"30,060",Hawaii,11
646,647,Investment Banker,"33,35,170",23.673,13.12,12.88,"26,780",Hawaii,11
647,648,Financial Advisor,"33,18,020",23.551,13.11,12.87,"26,770",Hawaii,11
648,649,Police,"17,150",0.122,13.75,14,"29,130",Hawaii,11
649,650,Registered Nurse,"6,36,750",4.52,15.28,17.54,"36,480",Hawaii,11
650,651,Management Occupations,"3,71,620",2.638,15.06,17.39,"36,170",Hawaii,11
651,652,Top Executives,"2,65,130",1.882,16.47,17.75,"36,920",Hawaii,11
652,653,Chief Executives,"36,93,490",26.216,14,15.35,"31,920",Hawaii,11
653,654,General and Operations Managers,"20,09,700",14.265,29.11,35.95,"74,770",Hawaii,11
654,655,Legislators,"96,660",0.686,25.16,31.99,"66,540",Hawaii,11
655,656,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","4,22,600",3,23.96,33.34,"69,340",Hawaii,11
656,657,Advertising and Promotions Managers,"4,26,870",3.03,30.25,44.84,"93,260",Hawaii,11
657,658,Marketing and Sales Managers,"37,190",0.264,21.06,22.39,"46,580",Hawaii,11
658,659,Marketing Managers,"10,26,390",7.285,29.11,34.19,"71,110",Hawaii,11
659,660,Sales Managers,"15,08,660",10.708,30.24,37.38,"77,750",Hawaii,11
660,661,Public Relations and Fundraising Managers,"2,66,160",1.889,45.6,49.4,"1,02,750",Hawaii,11
661,662,Public Relations Managers,"12,42,490",8.819,29.61,34.81,"72,390",Hawaii,11
662,663,Fundraising Managers,"6,85,330",4.864,17.59,25.76,"53,580",Hawaii,11
663,664,Operations Specialties Managers,"42,670",0.303,15.73,19.01,"39,550",Hawaii,11
664,665,Administrative Services and Facilities Managers,"40,680",0.289,15.55,17.78,"36,990",Hawaii,11
665,666,Administrative Services Managers,"2,000",0.014,32.72338832,37.32147119,"54,400",Hawaii,11
666,667,Facilities Managers,"2,24,380",1.593,23.45,32.16,"66,880",Hawaii,11
667,668,Computer and Information Systems Managers,"48,460",0.344,29.81,41.58,"86,490",Hawaii,11
668,669,Financial Managers,"1,75,920",1.249,23.24,29.56,"61,480",Hawaii,11
669,670,Industrial Production Managers,"59,550",0.423,49.86,57.03,"1,18,630",Hawaii,11
670,671,Purchasing Managers,"1,15,130",0.817,13.9,14.74,"30,670",Hawaii,11
671,672,"Transportation, Storage, and Distribution Managers","2,43,600",1.729,14.22,18.61,"38,720",Hawaii,11
672,673,Compensation and Benefits Managers,"7,860",0.056,14.13,16.81,"34,970",Hawaii,11
673,674,Human Resources Managers,"2,35,740",1.673,14.22,18.67,"38,840",Hawaii,11
674,675,Training and Development Managers,"1,82,99,380",129.888,18.29,20.88,"43,430",Hawaii,11
675,676,Other Management Occupations,"14,43,630",10.247,29.13,30.47,"63,380",Hawaii,11
676,677,"Farmers, Ranchers, and Other Agricultural Managers","53,400",0.379,14.77,16.98,"35,310",Hawaii,11
677,678,Construction Managers,"48,190",0.342,14.5,16.63,"34,590",Hawaii,11
678,679,Education and Childcare Administrators,"3,870",0.028,18.09,18.93,"39,370",Hawaii,11
679,680,"Education and Childcare Administrators, Preschool and Daycare","1,340",0.009,22.6,23.79,"49,470",Hawaii,11
680,681,"Education Administrators, Kindergarten through Secondary","27,68,230",19.649,18.67,20.84,"43,340",Hawaii,11
681,682,"Education Administrators, Postsecondary","2,12,900",1.511,18.13,19.85,"41,280",Hawaii,11
682,683,"Education Administrators, All Other","4,29,080",3.046,18.43,20.55,"42,750",Hawaii,11
683,684,Architectural and Engineering Managers,"15,09,370",10.713,21.9,21.7,"45,140",Hawaii,11
684,685,Food Service Managers,"11,140",0.079,14.12,14.79,"30,770",Hawaii,11
685,686,Entertainment and Recreation Managers,"1,49,290",1.06,22.89,23.83,"49,560",Idaho,12
686,687,Gambling Managers,"61,930",0.44,21.71,21.6,"44,930",Idaho,12
687,688,"Entertainment and Recreation Managers, Except Gambling","3,64,210",2.585,17.46,16.79,"34,930",Idaho,12
688,689,Lodging Managers,"30,310",0.215,22.55,23,"47,830",Idaho,12
689,690,Medical and Health Services Managers,"54,61,400",38.765,17.68,18.59,"38,670",Idaho,12
690,691,Natural Sciences Managers,"39,980",0.284,25.96,27.75,"57,710",Idaho,12
691,692,Postmasters and Mail Superintendents,"7,060",0.05,18.23,20.06,"41,710",Idaho,12
692,693,"Property, Real Estate, and Community Association Managers","1,50,170",1.066,21.45,21.57,"44,870",Idaho,12
693,694,Social and Community Service Managers,"16,820",0.119,21.49,21.42,"44,540",Idaho,12
694,695,Emergency Management Directors,"27,87,070",19.782,17.75,18.79,"39,070",Idaho,12
695,696,Personal Service Managers,"1,51,340",1.074,22.8,23.35,"48,570",Idaho,12
696,697,Funeral Home Managers,"85,460",0.607,17.48,17.7,"36,820",Idaho,12
697,698,"Personal Service Managers, All Other","2,20,380",1.564,13.5,13.48,"28,040",Idaho,12
698,699,"Managers, All Other","1,69,840",1.206,17.89,18.67,"38,840",Idaho,12
699,700,Business and Financial Operations Occupations,"78,470",0.557,14.16,15.62,"32,490",Idaho,12
700,701,Accountant,"2,38,610",1.694,22.09,21.59,"44,910",Idaho,12
701,702,Attorney,"40,500",0.287,18.19,19.83,"41,250",Idaho,12
702,703,Truck Driver,"1,33,850",0.95,18.23,20.11,"41,820",Idaho,12
703,704,Data Analyst,"1,02,770",0.729,21.94,21.56,"44,840",Idaho,12
704,705,Management Consultant,"9,83,150",6.978,14.4,15.82,"32,910",Idaho,12
705,706,Engineer,"1,00,860",0.716,19.18,21.94,"45,630",Idaho,12
706,707,Teacher,"1,55,080",1.101,20.75,21.13,"43,950",Idaho,12
707,708,Psychologist,"22,13,750",15.713,20.21,21.97,"45,710",Idaho,12
708,709,Stock Broker,"85,750",0.609,22.55,23.28,"48,420",Idaho,12
709,710,Electrician,"68,310",0.485,15.89,16.48,"34,270",Idaho,12
710,711,Pilot,"2,91,380",2.068,21.88,22.49,"46,780",Idaho,12
711,712,Investment Banker,"97,050",0.689,22.44,22.61,"47,030",Idaho,12
712,713,Financial Advisor,"1,94,330",1.379,21.18,22.43,"46,650",Idaho,12
713,714,Police,"24,000",0.17,21.98,22.81,"47,430",Idaho,12
714,715,Registered Nurse,"5,27,000",3.741,24.87,25.71,"53,480",Idaho,12
715,716,Management Occupations,"79,320",0.563,25.14,25.58,"53,210",Idaho,12
716,717,Top Executives,"3,35,540",2.382,25.21,26.14,"54,370",Idaho,12
717,718,Chief Executives,"1,12,130",0.796,23.34,24.52,"51,010",Idaho,12
718,719,General and Operations Managers,"3,67,200",2.606,23.1,25.11,"52,220",Idaho,12
719,720,Legislators,"7,95,360",5.645,17.74,18.37,"38,210",Idaho,12
720,721,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","54,760",0.389,18.08,19.01,"39,540",Idaho,12
721,722,Advertising and Promotions Managers,"31,04,790",22.038,19.08,21.76,"45,250",Idaho,12
722,723,Marketing and Sales Managers,"4,66,910",3.314,29.84,32.15,"66,870",Idaho,12
723,724,Marketing Managers,"1,55,250",1.102,22.94,25.26,"52,540",Idaho,12
724,725,Sales Managers,"6,56,640",4.661,18.01,19.11,"39,740",Idaho,12
725,726,Public Relations and Fundraising Managers,"18,25,980",12.961,18.21,19.75,"41,080",Idaho,12
726,727,Public Relations Managers,"32,54,180",23.098,17.88,18.98,"39,480",Idaho,12
727,728,Fundraising Managers,"1,89,100",1.342,17.72,18.07,"37,590",Idaho,12
728,729,Operations Specialties Managers,"1,47,170",1.045,17.13,17.28,"35,940",Idaho,12
729,730,Administrative Services and Facilities Managers,"41,930",0.298,21.17,20.85,"43,370",Idaho,12
730,731,Administrative Services Managers,"7,600",0.054,22.55,24.49,"50,930",Idaho,12
731,732,Facilities Managers,"2,18,300",1.549,21.89,22.02,"45,790",Idaho,12
732,733,Computer and Information Systems Managers,"69,400",0.493,15.65,16.54,"34,390",Idaho,12
733,734,Financial Managers,"25,78,180",18.3,17.81,18.75,"38,990",Idaho,12
734,735,Industrial Production Managers,"32,920",0.234,17.61,17.84,"37,110",Idaho,12
735,736,Purchasing Managers,"5,340",0.038,21.12,22.12,"46,010",Idaho,12
736,737,"Transportation, Storage, and Distribution Managers","6,190",0.044,23.16,25.68,"53,420",Idaho,12
737,738,Compensation and Benefits Managers,"1,47,140",1.044,18.22,20.47,"42,580",Idaho,12
738,739,Human Resources Managers,"4,52,490",3.212,14.36,16.7,"34,730",Idaho,12
739,740,Training and Development Managers,"25,770",0.183,23.38,26.18,"54,450",Idaho,12
740,741,Other Management Occupations,"3,83,760",2.724,14.27,15.6,"32,450",Idaho,12
741,742,"Farmers, Ranchers, and Other Agricultural Managers","13,630",0.097,21.7,22.8,"47,430",Idaho,12
742,743,Construction Managers,950,0.007,19.28,20.81,"43,270",Idaho,12
743,744,Education and Childcare Administrators,"25,560",0.181,14.25,14.62,"30,400",Idaho,12
744,745,"Education and Childcare Administrators, Preschool and Daycare","3,43,630",2.439,14.27,15.37,"31,980",Idaho,12
745,746,"Education Administrators, Kindergarten through Secondary","26,180",0.186,17.48,17.44,"36,280",Idaho,12
746,747,"Education Administrators, Postsecondary","2,77,200",1.968,14.25,15.11,"31,440",Idaho,12
747,748,"Education Administrators, All Other","34,140",0.242,14.25,15.46,"32,150",Idaho,12
748,749,Architectural and Engineering Managers,"6,100",0.043,15.65,17.88,"37,190",Idaho,12
749,750,Food Service Managers,"42,330",0.3,18.77,20.83,"43,320",Idaho,12
750,751,Entertainment and Recreation Managers,"6,300",0.045,14.69,16.2,"33,690",Indiana,12
751,752,Gambling Managers,"36,030",0.256,22.27,21.63,"45,000",Indiana,12
752,753,"Entertainment and Recreation Managers, Except Gambling","4,170",0.03,22.94,25.85,"53,760",Indiana,12
753,754,Lodging Managers,"25,510",0.181,22.31,21.14,"43,960",Indiana,12
754,755,Medical and Health Services Managers,"3,260",0.023,18.18,19.96,"41,520",Indiana,12
755,756,Natural Sciences Managers,"3,080",0.022,22.16,21.84,"45,430",Indiana,12
756,757,Postmasters and Mail Superintendents,"58,48,950",41.515,23.18,26.87,"55,900",Indiana,12
757,758,"Property, Real Estate, and Community Association Managers","6,65,870",4.726,34.62,36.09,"75,060",Indiana,12
758,759,Social and Community Service Managers,"43,62,080",30.962,23.01,26.03,"54,140",Indiana,12
759,760,Emergency Management Directors,"12,920",0.092,30.91,33.21,"69,070",Indiana,12
760,761,Personal Service Managers,"64,950",0.461,27.38,28.78,"59,870",Indiana,12
761,762,Funeral Home Managers,"55,950",0.397,28.53,29.53,"61,430",Indiana,12
762,763,"Personal Service Managers, All Other","9,000",0.064,22.89,24.12,"50,170",Indiana,12
763,764,"Managers, All Other","6,68,060",4.742,23.2,26.53,"55,190",Indiana,12
764,765,Business and Financial Operations Occupations,"83,600",0.593,22.74,24.95,"51,890",Indiana,12
765,766,Accountant,"19,790",0.14,22.42,23.42,"48,710",Indiana,12
766,767,Attorney,"18,300",0.13,23.11,25.9,"53,880",Indiana,12
767,768,Truck Driver,"4,340",0.031,18.82,21.34,"44,380",Indiana,12
768,769,Data Analyst,"41,160",0.292,22.99,25.64,"53,330",Indiana,12
769,770,Management Consultant,"1,89,240",1.343,22.77,24.52,"51,000",Indiana,12
770,771,Engineer,"1,86,600",1.324,22.76,24.47,"50,900",Indiana,12
771,772,Teacher,"2,640",0.019,23.4,28.07,"58,380",Indiana,12
772,773,Psychologist,"9,68,760",6.876,18.16,21.22,"44,130",Indiana,12
773,774,Stock Broker,"4,52,780",3.214,23.22,26.87,"55,890",Indiana,12
774,775,Electrician,"44,200",0.314,22.58,24.32,"50,590",Indiana,12
775,776,Pilot,"3,760",0.027,36.66,36.51,"75,950",Indiana,12
776,777,Investment Banker,"4,04,820",2.873,23.25,27.06,"56,280",Indiana,12
777,778,Financial Advisor,"1,11,650",0.792,23.24,27,"56,160",Indiana,12
778,779,Police,"97,070",0.689,23.09,26.35,"54,810",Indiana,12
779,780,Registered Nurse,"14,580",0.104,29.37,31.32,"65,140",Indiana,12
780,781,Management Occupations,"6,50,580",4.618,28.87,30.44,"63,310",Indiana,12
781,782,Top Executives,"52,700",0.374,22.68,24.98,"51,950",Indiana,12
782,783,Chief Executives,"58,370",0.414,22.48,24.18,"50,300",Indiana,12
783,784,General and Operations Managers,"30,360",0.215,19.17,21.54,"44,810",Indiana,12
784,785,Legislators,"28,010",0.199,23.2,27.05,"56,260",Indiana,12
785,786,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","2,16,560",1.537,21.94,22.69,"47,180",Indiana,12
786,787,Advertising and Promotions Managers,"2,14,220",1.52,21.92,22.66,"47,140",Indiana,12
787,788,Marketing and Sales Managers,"2,340",0.017,22.89,24.79,"51,560",Indiana,12
788,789,Marketing Managers,"4,50,940",3.201,28.51,29.93,"62,250",Indiana,12
789,790,Sales Managers,"33,330",0.237,22.11,23.32,"48,510",Indiana,12
790,791,Public Relations and Fundraising Managers,"4,17,620",2.964,28.79,30.46,"63,350",Indiana,12
791,792,Public Relations Managers,"26,980",0.192,23.24,26.35,"54,810",Indiana,12
792,793,Fundraising Managers,"16,420",0.117,23.48,28.35,"58,960",Indiana,12
793,794,Operations Specialties Managers,"1,29,890",0.922,22.65,23.51,"48,890",Indiana,12
794,795,Administrative Services and Facilities Managers,"1,22,630",0.87,25.69,28.25,"58,760",Indiana,12
795,796,Administrative Services Managers,"68,620",0.487,28.15,29.46,"61,270",Indiana,12
796,797,Facilities Managers,"16,420",0.117,22.92,24.38,"50,710",Indiana,12
797,798,Computer and Information Systems Managers,"2,06,900",1.469,17.55,17.95,"37,340",Indiana,12
798,799,Financial Managers,"18,210",0.129,18.21,20.85,"43,370",Indiana,12
799,800,Industrial Production Managers,"27,540",0.195,17.64,17.95,"37,340",Indiana,12
800,801,Purchasing Managers,"72,150",0.512,17.48,17.66,"36,720",Indiana,12
801,802,"Transportation, Storage, and Distribution Managers","8,940",0.063,16.04,16.96,"35,270",Indiana,12
802,803,Compensation and Benefits Managers,"45,930",0.326,17.18,17.47,"36,350",Indiana,12
803,804,Human Resources Managers,"6,830",0.048,17.48,17.31,"36,000",Indiana,12
804,805,Training and Development Managers,"27,300",0.194,17.64,18.08,"37,610",Indiana,12
805,806,Other Management Occupations,"4,30,760",3.058,23.04,26.28,"54,670",Indiana,12
806,807,"Farmers, Ranchers, and Other Agricultural Managers","1,17,830",0.836,29.63,32.93,"68,480",Indiana,12
807,808,Construction Managers,"22,510",0.16,47.05,43.91,"91,320",Indiana,12
808,809,Education and Childcare Administrators,"24,470",0.174,18.12,19.78,"41,140",Indiana,12
809,810,"Education and Childcare Administrators, Preschool and Daycare","44,240",0.314,22.26,23.69,"49,280",Indiana,12
810,811,"Education Administrators, Kindergarten through Secondary","1,41,150",1.002,22.06,21.32,"44,340",Indiana,12
811,812,"Education Administrators, Postsecondary","21,030",0.149,29.66,29.22,"60,770",Indiana,12
812,813,"Education Administrators, All Other","28,620",0.203,21.54,21.82,"45,390",Indiana,12
813,814,Architectural and Engineering Managers,"30,920",0.219,19.16,21.81,"45,370",Indiana,12
814,815,Food Service Managers,"1,83,340",1.301,22.89,24.95,"51,900",Indiana,12
815,816,Entertainment and Recreation Managers,"51,910",0.368,23.43,27.14,"56,460",Iowa,13
816,817,Gambling Managers,"7,880",0.056,22.71,25.07,"52,140",Iowa,13
817,818,"Entertainment and Recreation Managers, Except Gambling","11,170",0.079,27.1,29.73,"61,840",Iowa,13
818,819,Lodging Managers,"32,870",0.233,23.28,26.76,"55,660",Iowa,13
819,820,Medical and Health Services Managers,"51,520",0.366,22.78,24.52,"51,000",Iowa,13
820,821,Natural Sciences Managers,"35,720",0.254,22.47,23.97,"49,850",Iowa,13
821,822,Postmasters and Mail Superintendents,"15,800",0.112,23.2,25.77,"53,600",Iowa,13
822,823,"Property, Real Estate, and Community Association Managers","5,370",0.038,25.5,27.44,"57,070",Iowa,13
823,824,Social and Community Service Managers,"24,200",0.172,28.77,27.85,"57,920",Iowa,13
824,825,Emergency Management Directors,"14,740",0.105,28.99,27.61,"57,430",Iowa,13
825,826,Personal Service Managers,"1,850",0.013,28.74,28.45,"59,170",Iowa,13
826,827,Funeral Home Managers,"4,450",0.032,27.84,27.56,"57,330",Iowa,13
827,828,"Personal Service Managers, All Other","3,150",0.022,29.45,28.99,"60,290",Iowa,13
828,829,"Managers, All Other","4,450",0.032,18.12,20.02,"41,630",Iowa,13
829,830,Business and Financial Operations Occupations,"34,520",0.245,18.71,21.51,"44,730",Iowa,13
830,831,Accountant,"5,980",0.042,18.15,19.65,"40,860",Iowa,13
831,832,Attorney,"5,380",0.038,23.15,24.5,"50,960",Iowa,13
832,833,Truck Driver,"55,74,410",39.567,23.05,25.66,"53,380",Iowa,13
833,834,Data Analyst,"5,26,240",3.735,34.26,35.38,"73,590",Iowa,13
834,835,Management Consultant,"4,99,670",3.547,26.84,27.53,"57,260",Iowa,13
835,836,Engineer,"86,420",0.613,19.7,21.24,"44,170",Iowa,13
836,837,Teacher,"1,86,530",1.324,29.02,29.09,"60,510",Iowa,13
837,838,Psychologist,"13,700",0.097,29.02,30.05,"62,500",Iowa,13
838,839,Stock Broker,"1,72,830",1.227,29.02,29.02,"60,350",Iowa,13
839,840,Electrician,"2,26,720",1.609,28.26,28.65,"59,590",Iowa,13
840,841,Pilot,"18,910",0.134,33.31,33.59,"69,860",Iowa,13
841,842,Investment Banker,"15,880",0.113,22.55,23.43,"48,740",Iowa,13
842,843,Financial Advisor,"10,710",0.076,37.14,33.97,"70,650",Iowa,13
843,844,Police,"50,780",0.36,29.68,30.88,"64,230",Iowa,13
844,845,Registered Nurse,"22,490",0.16,44.91,42.13,"87,640",Iowa,13
845,846,Management Occupations,"9,000",0.064,19.55,21.01,"43,690",Iowa,13
846,847,Top Executives,"21,540",0.153,21.54,22.18,"46,120",Iowa,13
847,848,Chief Executives,"77,420",0.55,23.23,25.08,"52,170",Iowa,13
848,849,General and Operations Managers,"15,70,020",11.144,22.79,24.23,"50,400",Iowa,13
849,850,Legislators,"1,25,440",0.89,31.43,33.4,"69,470",Iowa,13
850,851,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","7,83,310",5.56,22.55,23.22,"48,310",Iowa,13
851,852,Advertising and Promotions Managers,"1,37,300",0.975,22.73,24.36,"50,660",Iowa,13
852,853,Marketing and Sales Managers,"16,230",0.115,18.23,19.56,"40,690",Iowa,13
853,854,Marketing Managers,"6,29,780",4.47,22.54,23.07,"47,990",Iowa,13
854,855,Sales Managers,"2,61,420",1.856,23.41,25.49,"53,020",Iowa,13
855,856,Public Relations and Fundraising Managers,"2,03,060",1.441,25.85,26.87,"55,900",Iowa,13
856,857,Public Relations Managers,"35,030",0.249,22.55,22.71,"47,250",Iowa,13
857,858,Fundraising Managers,"1,45,230",1.031,27.9,27.54,"57,280",Iowa,13
858,859,Operations Specialties Managers,"22,800",0.162,28.97,29.04,"60,400",Iowa,13
859,860,Administrative Services and Facilities Managers,"72,800",0.517,18.78,20.53,"42,690",Iowa,13
860,861,Administrative Services Managers,"23,080",0.164,22.46,22.43,"46,660",Iowa,13
861,862,Facilities Managers,"15,020",0.107,18.35,20.18,"41,970",Iowa,13
862,863,Computer and Information Systems Managers,"34,700",0.246,18.05,19.41,"40,360",Iowa,13
863,864,Financial Managers,"1,23,980",0.88,14.6,16.51,"34,340",Iowa,13
864,865,Industrial Production Managers,"14,760",0.105,16.68,16.52,"34,360",Iowa,13
865,866,Purchasing Managers,"16,030",0.114,20.94,21.6,"44,930",Iowa,13
866,867,"Transportation, Storage, and Distribution Managers","93,180",0.661,14.22,15.63,"32,520",Iowa,13
867,868,Compensation and Benefits Managers,"29,78,490",21.141,22.71,24.39,"50,730",Iowa,13
868,869,Human Resources Managers,"68,170",0.484,25.95,28.78,"59,860",Iowa,13
869,870,Training and Development Managers,"23,300",0.165,21.66,21.88,"45,520",Iowa,13
870,871,Other Management Occupations,"44,870",0.318,30.18,32.36,"67,310",Iowa,13
871,872,"Farmers, Ranchers, and Other Agricultural Managers","3,56,960",2.534,23.38,26.29,"54,690",Iowa,13
872,873,Construction Managers,"28,120",0.2,21.31,21.8,"45,340",Iowa,13
873,874,Education and Childcare Administrators,"4,70,650",3.341,28.55,28.05,"58,350",Iowa,13
874,875,"Education and Childcare Administrators, Preschool and Daycare","3,73,090",2.648,28.77,28.26,"58,780",Iowa,13
875,876,"Education Administrators, Kindergarten through Secondary","57,660",0.409,23.51,25.75,"53,570",Iowa,13
876,877,"Education Administrators, Postsecondary","39,240",0.279,29,29.45,"61,260",Iowa,13
877,878,"Education Administrators, All Other",660,0.005,26.08,26.33,"54,760",Iowa,13
878,879,Architectural and Engineering Managers,"2,25,460",1.6,35.83,34.37,"71,500",Iowa,13
879,880,Food Service Managers,"1,23,940",0.88,37.65,38.01,"79,060",Iowa,13
880,881,Entertainment and Recreation Managers,"1,01,530",0.721,28.94,29.93,"62,250",Kansas,14
881,882,Gambling Managers,"74,530",0.529,23.38,26.38,"54,870",Kansas,14
882,883,"Entertainment and Recreation Managers, Except Gambling","2,340",0.017,18.36,21.28,"44,260",Kansas,14
883,884,Lodging Managers,"53,400",0.379,24,27.13,"56,420",Kansas,14
884,885,Medical and Health Services Managers,"5,710",0.04,17.87,19.11,"39,740",Kansas,14
885,886,Natural Sciences Managers,"1,970",0.014,21.27,21.86,"45,460",Kansas,14
886,887,Postmasters and Mail Superintendents,"11,110",0.079,27.73,28.4,"59,070",Kansas,14
887,888,"Property, Real Estate, and Community Association Managers","14,16,740",10.056,20.76,21.6,"44,920",Kansas,14
888,889,Social and Community Service Managers,"10,100",0.072,27.05,28.16,"58,580",Kansas,14
889,890,Emergency Management Directors,"3,27,750",2.326,18.28,21.01,"43,710",Kansas,14
890,891,Personal Service Managers,"27,540",0.196,18.77,20.2,"42,010",Kansas,14
891,892,Funeral Home Managers,"2,670",0.019,29.02,39.43,"82,010",Kansas,14
892,893,"Personal Service Managers, All Other","15,380",0.109,22.55,22.98,"47,810",Kansas,14
893,894,"Managers, All Other","3,530",0.025,17.48,17.23,"35,830",Kansas,14
894,895,Business and Financial Operations Occupations,"17,980",0.128,23.14,25.05,"52,100",Kansas,14
895,896,Accountant,"8,090",0.057,38.73,35.68,"74,220",Kansas,14
896,897,Attorney,"88,480",0.628,15.91,16.87,"35,090",Kansas,14
897,898,Truck Driver,"1,64,070",1.165,20.46,21.82,"45,380",Kansas,14
898,899,Data Analyst,"84,08,030",59.68,18.13,20.71,"43,070",Kansas,14
899,900,Management Consultant,"6,29,420",4.468,29.71,32.37,"67,330",Kansas,14
900,901,Engineer,"17,69,890",12.563,17.87,18.75,"39,000",Kansas,14
901,902,Teacher,"33,320",0.237,23.79,26.63,"55,380",Kansas,14
902,903,Psychologist,"2,83,010",2.009,18.01,19.11,"39,740",Kansas,14
903,904,Stock Broker,"11,090",0.079,18.44,20.41,"42,460",Kansas,14
904,905,Electrician,"2,71,920",1.93,18.01,19.05,"39,630",Kansas,14
905,906,Pilot,"45,990",0.326,22.81,23.13,"48,110",Kansas,14
906,907,Investment Banker,"61,070",0.434,21.87,21.99,"45,730",Kansas,14
907,908,Financial Advisor,"17,380",0.123,18.1,19.4,"40,360",Kansas,14
908,909,Police,560,0.004,18.16,21.48,"44,670",Kansas,14
909,910,Registered Nurse,"13,28,550",9.43,17.59,18.17,"37,780",Kansas,14
910,911,Management Occupations,"7,95,640",5.647,14.66,16.27,"33,830",Kansas,14
911,912,Top Executives,"1,81,800",1.29,14.31,15.53,"32,300",Kansas,14
912,913,Chief Executives,"3,64,480",2.587,14.56,16.04,"33,360",Kansas,14
913,914,General and Operations Managers,"1,45,930",1.036,17.33,17.15,"35,670",Kansas,14
914,915,Legislators,"1,32,100",0.938,14.29,15.23,"31,680",Kansas,14
915,916,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","86,450",0.614,14.38,15.39,"32,010",Kansas,14
916,917,Advertising and Promotions Managers,"2,49,360",1.77,17.03,17.13,"35,630",Kansas,14
917,918,Marketing and Sales Managers,"21,050",0.149,17.06,17.44,"36,280",Kansas,14
918,919,Marketing Managers,"1,55,240",1.102,17.2,17.4,"36,190",Kansas,14
919,920,Sales Managers,"26,710",0.19,17.26,17.03,"35,430",Kansas,14
920,921,Public Relations and Fundraising Managers,"46,360",0.329,15.33,16.16,"33,600",Kansas,14
921,922,Public Relations Managers,"16,33,980",11.598,20.65,21.56,"44,840",Kansas,14
922,923,Fundraising Managers,"1,02,640",0.729,18.55,20.53,"42,710",Kansas,14
923,924,Operations Specialties Managers,"59,490",0.422,18.15,19.48,"40,520",Kansas,14
924,925,Administrative Services and Facilities Managers,"11,500",0.082,21.4,21.35,"44,410",Kansas,14
925,926,Administrative Services Managers,"31,650",0.225,22.22,22.22,"46,210",Kansas,14
926,927,Facilities Managers,"2,88,810",2.05,18.13,19.59,"40,740",Kansas,14
